officialProductId,brand,manufacturer,name,manufacturerRef,manufacturerRefs,variantCount,categoryPath,description,sourceImageUrl,imageCount,kzEvidence,status,sourcePageUrl
BILUMIX-9133635666163,BiLumix,"ChoiceTech Co., Ltd.",BiLumix Headlamp GEN 3S,,BLXHL3S-DWL | BLXHL3S-SL15 | BLXHL3S-LP25A | BLXHL3S-LP40A | BLXHL3S-SLP25A | BLXHL3S-SLP40A | BLXHL3S-LP65A | BLXHL3S-SLP65A | BLXHL3S-LP25F | BLXHL3S-LP40F | BLXHL3S-SLP25F | BLXHL3S-SLP40F | BLXHL3S-LP65F | BLXHL3S-SLP65F | BLXHL3S-ELP25 | BLXHL3S-ELP30 | BLXHL3S-ELP55 | BLXHL3S-SL15ELP25 | BLXHL3S-SL15ELP30 | BLXHL3S-SL15ELP55 | BLXHL3S-LP25S40F | BLXHL3S-LP25F40S | BLXHL3S-SLP25S40F | BLXHL3S-SLP25F40S,24,BiLumix Headlamp,"Key Features Shadowless Effect Dual-angle lighting minimizes shadows Focused Lights with Adjustable Angles Bright spotlight Open-Back Design Comfortable fit for long or tied hair External Battery Pack Extended runtime Reduced weight on the head Steady, Secure Fit Dual-point grip for stability One-Touch Power Control Large, easy-to-press button Clear Power Indicator Check status without removing the headlamp Intuitive Brightness Dial Smooth, easy-grip control Click here for the list of manual video instructions.",https://cdn.shopify.com/s/files/1/0740/6456/0371/files/gen3s-no-loupe_145b00e1-5e67-459f-bb7e-7ba21de13dcf.png?v=1756533547,10,BRAND_PRESENTED_BY_KZ_SPECIALIZED_SELLER,KZ_SKU_EVIDENCE_REQUIRED,https://bilumix.com/shop/bilumix-headlamp-gen-3s/
BILUMIX-9320983462131,BiLumix,"ChoiceTech Co., Ltd.",BiLumix Headlamp Stand,BLX-HLSTD,BLX-HLSTD,1,,"Stable Display & Storage Solution for Headlamps The BiLumix Headlamp Stand is the perfect accessory to keep your precision lighting gear organized and on display. Designed for professionals who value both function and aesthetics, this sleek black stand elevates your headlamp when not in use — preventing scratches, tangles, and surface wear while making your workspace cleaner and more efficient. Built with a sturdy round base and a secure cradle, it supports headlamps of various sizes with stability you can rely on. Quick Access Storage: Keeps headlamps upright and easy to grab for your next procedure or task. Premium Sturdy Design: Solid round base with a stable vertical support ensures no tipping or wobbling. Secure Headlamp Cradle: Precisely molded top bracket holds most headlamp shapes securely in place. Sleek Professional Look: Matte black finish complements modern desks or workstations. Compact & Space‑Saving: With a height of 24 cm and a base diameter of 12 cm, it fits neatly on shelves, counters, or benches. Please note: This item is not covered under warranty. The Customer shall inspect the product immediately upon delivery. If the product is found to be defective in material or workmanship (a ""Defective Product""), please notify us in writing within fourteen (14) calendar days of receipt of the goods. This item will be shipped from December, 29th 2025.",https://cdn.shopify.com/s/files/1/0740/6456/0371/files/blx-stand-1.jpg?v=1766105153,6,BRAND_PRESENTED_BY_KZ_SPECIALIZED_SELLER,KZ_SKU_EVIDENCE_REQUIRED,https://bilumix.com/shop/bilumix-headlamp-stand/
BILUMIX-9021753590003,BiLumix,"ChoiceTech Co., Ltd.",BiLumix Headlamp Travel Case,BLXHL2-CASE,BLXHL2-CASE,1,Travel Bag,"Travel Bag for BiLumix Headlamp Protect your BiLumix Headlamp with this durable travel case—custom-fit to hold your headlamp, battery, loupes, and accessories securely during transport or storage.",https://cdn.shopify.com/s/files/1/0740/6456/0371/files/Bag1_ac2c956b-5246-4895-bb24-d8118a63f193.jpg?v=1752208388,3,BRAND_PRESENTED_BY_KZ_SPECIALIZED_SELLER,KZ_SKU_EVIDENCE_REQUIRED,https://bilumix.com/shop/bilumix-headlamp-travel-bag/
BILUMIX-9211083292915,BiLumix,"ChoiceTech Co., Ltd.",BiLumix™ ERGO 2.5x,,,1,Loupe,"Maintain Your Posture. Enhance Your Precision. The Ergonomic Loupe is an advanced magnification solution engineered to protect your posture while delivering uncompromising visual clarity. Utilizing an innovative prismatic refractive optical system, it allows you to maintain a natural, upright head position while clearly viewing the treatment field. This ergonomic design significantly reduces neck and back strain, enabling medical and dental professionals to work comfortably for extended periods Ergonomic Viewing Angle: Keeps your head and neck in a natural, upright position, reducing musculoskeletal strain. FLEX Joint Arm: Advanced joint mechanism enables precise adjustments for the distance of the loupe lenses from your eyes and the viewing angle.",https://cdn.shopify.com/s/files/1/0740/6456/0371/files/ERGO_25x_88f527c9-f6f2-43d9-b647-1e28609a5603.jpg?v=1756533551,5,BRAND_PRESENTED_BY_KZ_SPECIALIZED_SELLER,MANUFACTURER_REFERENCE_REQUIRED,https://bilumix.com/shop/ergo25x/
BILUMIX-9211083325683,BiLumix,"ChoiceTech Co., Ltd.",BiLumix™ ERGO 3.0x,,,1,Loupe,"Maintain Your Posture. Enhance Your Precision. The Ergonomic Loupe is an advanced magnification solution engineered to protect your posture while delivering uncompromising visual clarity. Utilizing an innovative prismatic refractive optical system, it allows you to maintain a natural, upright head position while clearly viewing the treatment field. This ergonomic design significantly reduces neck and back strain, enabling medical and dental professionals to work comfortably for extended periods Ergonomic Viewing Angle: Keeps your head and neck in a natural, upright position, reducing musculoskeletal strain. FLEX Joint Arm: Advanced joint mechanism enables precise adjustments for the distance of the loupe lenses from your eyes and the viewing angle.",https://cdn.shopify.com/s/files/1/0740/6456/0371/files/ERGO_30x_63964da1-1599-482e-ac5b-4025bc23e988.jpg?v=1756533553,5,BRAND_PRESENTED_BY_KZ_SPECIALIZED_SELLER,MANUFACTURER_REFERENCE_REQUIRED,https://bilumix.com/shop/ergo30x/
BILUMIX-9021752770803,BiLumix,"ChoiceTech Co., Ltd.",Forehead Pad/Cushion,BLXHL2-PAD,BLXHL2-PAD,1,,Detachable pad for forehead plate. This pad can be attached to Velcro on the inner side of the forehead plate. This improved pad will give you maximum comfort. ▷ Manual Video,https://cdn.shopify.com/s/files/1/0740/6456/0371/files/font-pad_7162dd40-3188-4df2-9372-cbf8c9add866.png?v=1752208425,3,BRAND_PRESENTED_BY_KZ_SPECIALIZED_SELLER,KZ_SKU_EVIDENCE_REQUIRED,https://bilumix.com/shop/bilumix-frontpad-cushion/
BILUMIX-9021752410355,BiLumix,"ChoiceTech Co., Ltd.",Forehead Plate,,BLXHL2-FPT-WT | BLXHL2-FPT-BK,2,,BiLumix headlamp forehead plate has Velcro inside which allow user to easily replace forehead pad/cushion with new one. White plate is Compatible with GEN 2 & GEN 3Black plate is Compatible with GEN 2S & GEN 3S ▷ Manual Video,https://cdn.shopify.com/s/files/1/0740/6456/0371/files/frontplate.png?v=1752208435,5,BRAND_PRESENTED_BY_KZ_SPECIALIZED_SELLER,KZ_SKU_EVIDENCE_REQUIRED,https://bilumix.com/shop/forehead-plate/
BILUMIX-9021752803571,BiLumix,"ChoiceTech Co., Ltd.",GEN 2 Battery Cradle,BLXHL2-BCC,BLXHL2-BCC,1,BiLumix Headlamp,"The cradle for the BiLumix Gen 2 and Gen 2S rechargeable battery uses USB type as the charge input. This greatly improves portability. Charger output: 7.4Volts / 1,200 & 1,700mAh Charger Input: USB Cable (included) ✱ Compatible ONLY with BiLumix GEN 2 Rechargeable Battery > Manual",https://cdn.shopify.com/s/files/1/0740/6456/0371/files/gen2-battery-craddle.png?v=1752208421,3,BRAND_PRESENTED_BY_KZ_SPECIALIZED_SELLER,KZ_SKU_EVIDENCE_REQUIRED,https://bilumix.com/shop/battery-cradle/
BILUMIX-9021752836339,BiLumix,"ChoiceTech Co., Ltd.",GEN 2 Rechargeable Battery L,BLXHL2-BATLG,BLXHL2-BATLG,1,BiLumix Headlamp,Products Specification Battery life: Max Intensity: About 3.5 hours (Continuously) Mid to Low Intensity: 5 to 9 hours (Continuously) Charging time: About 2 hours Battery output: 7.4Volts / 1700mAh Charger Input: Battery Cradle ✱ Compatible ONLY with BiLumix GEN 2 & GEN 2S Headlamp > Manual,https://cdn.shopify.com/s/files/1/0740/6456/0371/files/bilumix-battery-front.webp?v=1752208417,2,BRAND_PRESENTED_BY_KZ_SPECIALIZED_SELLER,KZ_SKU_EVIDENCE_REQUIRED,https://bilumix.com/shop/rechargeable-battery-gen-2/
BILUMIX-9021751623923,BiLumix,"ChoiceTech Co., Ltd.",GEN 2 Rechargeable Battery M,BLXHL2-BATMD,BLXHL2-BATMD,1,BiLumix Headlamp,Products Specification Battery life: Max Intensity: About 2.5 hours (Continuously) Mid to Low Intensity: 4 to 8 hours (Continuously) Charging time: About 2 hours Battery output: 7.4Volts / 1200mAh Charger Input: Battery Cradle ✱ Compatible ONLY with BiLumix GEN 2 & GEN 2S Headlamp > Manual,https://cdn.shopify.com/s/files/1/0740/6456/0371/files/bilumix_battery_md_001.jpg?v=1752208496,2,BRAND_PRESENTED_BY_KZ_SPECIALIZED_SELLER,KZ_SKU_EVIDENCE_REQUIRED,https://bilumix.com/shop/rechargeable-battery-medium/
BILUMIX-9133635698931,BiLumix,"ChoiceTech Co., Ltd.",GEN 3 Battery Dock,BLXHL3-BCC,BLXHL3-BCC,1,BiLumix Headlamp,"Key Features The battery dock for the BiLumix GEN 3 and GEN 3S rechargeable battery uses USB Type-C as the charge input. Charger output: 3,500 mAh (7.4 Volts) Charger Input: USB Type-C Cable (included) ✱ Compatible ONLY with BiLumix GEN 3 series Headlamp Rechargeable Battery",https://cdn.shopify.com/s/files/1/0740/6456/0371/files/gen3-battery-dock_33302f62-0777-418e-8292-b33e56bd3b65.png?v=1752208536,1,BRAND_PRESENTED_BY_KZ_SPECIALIZED_SELLER,KZ_SKU_EVIDENCE_REQUIRED,https://bilumix.com/shop/gen3-battery-dock/
BILUMIX-9133635731699,BiLumix,"ChoiceTech Co., Ltd.",GEN 3 Rechargeable Battery,BLXHL3-BAT,BLXHL3-BAT,1,BiLumix Headlamp,"Key Features Battery Life: Max Intensity: About 7.5 hours (Continuously) Mid to Low Intensity: 12 to 15 hours (Continuously) Charging Time: About 4.5 hours Capacity: 3,500 mAh (7.4 Volts) Charger Input: Battery Dock * ONLY for BiLumix GEN 3 and GEN 3S headlamps > Manual",https://cdn.shopify.com/s/files/1/0740/6456/0371/files/gen3-battery-01_78d25ce4-05cb-427d-a5a0-d6b67871f7aa.png?v=1752208541,2,BRAND_PRESENTED_BY_KZ_SPECIALIZED_SELLER,KZ_SKU_EVIDENCE_REQUIRED,https://bilumix.com/shop/gen3-rechargeable-battery/
BILUMIX-9021753098483,BiLumix,"ChoiceTech Co., Ltd.",Light Filters/Caps (Pair),,BLXLFC-CL | BLXLFC-AM,2,BiLumix Headlamp,Light filters which can be placed over the headlamp LED light source Amber light caps (slow cure and no cure) can be placed over the headlamp LED light source to prevent materials such as resin from getting cured by the high intensity light. ▷ Manual Video,https://cdn.shopify.com/s/files/1/0740/6456/0371/files/light-filter-clear_e35be9ef-b3bb-4af7-a230-acd5b5ced760.png?v=1752208409,7,BRAND_PRESENTED_BY_KZ_SPECIALIZED_SELLER,KZ_SKU_EVIDENCE_REQUIRED,https://bilumix.com/shop/light-filter/
BILUMIX-9021753000179,BiLumix,"ChoiceTech Co., Ltd.",Light Source Handle,BLXHL2-RPLH,BLXHL2-RPLH,1,,This handle provide convenient for user to lift the light source up and down. ▷ Manual Video,https://cdn.shopify.com/s/files/1/0740/6456/0371/files/lamp-handle_3204949a-56ff-48bf-9395-adaa9f32b120.png?v=1752208412,1,BRAND_PRESENTED_BY_KZ_SPECIALIZED_SELLER,KZ_SKU_EVIDENCE_REQUIRED,https://bilumix.com/shop/lamp-handle/
BILUMIX-9021752901875,BiLumix,"ChoiceTech Co., Ltd.",Rear Head Support Leaf,BLXHL2-RPSL,BLXHL2-RPSL,1,,This piece supports the headlamp to firmly placed over your head. ▷ Manual Video,https://cdn.shopify.com/s/files/1/0740/6456/0371/files/head-support-leaf_12437832-803f-475b-a05c-6a0e25a0419b.png?v=1752208414,1,BRAND_PRESENTED_BY_KZ_SPECIALIZED_SELLER,KZ_SKU_EVIDENCE_REQUIRED,https://bilumix.com/shop/head-support-leaf/
