officialProductId,brand,manufacturer,name,manufacturerRef,manufacturerRefs,variantCount,categoryPath,description,sourceImageUrl,imageCount,kzEvidence,status,sourcePageUrl
KAVO-SURGICAL-INSTRUMENTS,KaVo,KaVo Dental GmbH,Surgical Instruments,1.014.4000,1.014.4000 | 1.013.7541 | 1.013.7540 | 1.009.1010 | 0.524.5600 | 0.524.5610 | 0.524.5620,7,,"For surgical procedures with the utmost precision, KaVo SURGmatic instruments are the obvious choice.",https://www.kavo.com/sites/default/files/styles/og_image/public/mq_acquia_dam/SURGmatic-S15L-Pro_Title-Head-Water_800px.jpg?itok=dxvg7k2g,1,BRAND_PRESENTED_IN_KAZAKHSTAN_DENTAL_MARKET,KZ_SKU_EVIDENCE_REQUIRED,https://www.kavo.com/en/products/instruments/surgery/surgical-instruments
KAVO-EXPERTMATIC,KaVo,KaVo Dental GmbH,EXPERTmatic,1.007.5550,1.007.5550 | 1.007.5540 | 1.007.5530 | 1.007.5551 | 1.007.5541 | 1.007.5531 | 1.007.5560 | 1.008.4999,8,,"EXPERTmatic handpieces and contra- angles are impressive tools, even with the most intensive continuous use.",https://www.kavo.com/sites/default/files/styles/og_image/public/mq_acquia_dam/EXPERTmatic-LUX-E25-L_1-007-5550-hb-v01-c-16-7-1920px-840px.jpg?itok=e3NJABd3,1,BRAND_PRESENTED_IN_KAZAKHSTAN_DENTAL_MARKET,KZ_SKU_EVIDENCE_REQUIRED,https://www.kavo.com/en/products/instruments/handpieces-contra-angles/expertmatic
KAVO-SMARTMATIC,KaVo,KaVo Dental GmbH,SMARTmatic,1.011.6752,1.011.6752 | 1.011.6750 | 1.011.6732 | 1.011.6730 | 1.011.6780 | 1.011.6790,6,,"The KaVo SMARTmatic instrument series boasts authentic, German-made KaVo quality at a great entry-level price.",https://www.kavo.com/sites/default/files/styles/og_image/public/mq_acquia_dam/SMARTmatic-Prophylaxe-und-Endodontie-S53_1-011-6810-hb-v01-c-16-7-1920px-840px.jpg?itok=j1HII6dx,1,BRAND_PRESENTED_IN_KAZAKHSTAN_DENTAL_MARKET,KZ_SKU_EVIDENCE_REQUIRED,https://www.kavo.com/en/products/instruments/handpieces-contra-angles/smartmatic
KAVO-CENTRO,KaVo,KaVo Dental GmbH,Centro,,,0,,"Rapid, convenient access and everything close at hand – that’s the KaVo Centro carrying system.",https://www.kavo.com/sites/default/files/styles/og_image/public/mq_acquia_dam/Header_Website_Centro.jpg?itok=0pi-OVm3,1,BRAND_PRESENTED_IN_KAZAKHSTAN_DENTAL_MARKET,MANUFACTURER_REFERENCE_REQUIRED,https://www.kavo.com/en/products/practice-equipment/options-accessories/centro
KAVO-PROPHYFLEX-CLEANING-POWDER,KaVo,KaVo Dental GmbH,PROPHYflex Cleaning powder,1.010.1798,1.010.1798 | 1.010.1826 | 1.010.1828 | 1.010.1829 | 1.010.1830 | 1.010.1831 | 1.009.3731 | 1.011.9403 | 1.010.0287 | 1.007.0014 | 1.007.0015 | 1.007.0016 | 1.007.0017 | 1.009.3732 | 3.002.8000 | 3.002.8200 | 3.002.8800 | 3.004.5900 | 3.004.5930 | 3.004.5950,20,,KaVo PROPHYflex cleaning powder – the professional must-have for gentle yet thorough tooth cleaning.,https://www.kavo.com/sites/default/files/styles/og_image/public/mq_acquia_dam/PROPHYpearls_Header-dark_16-7-3840px.jpg?itok=LYI0HT4Q,1,BRAND_PRESENTED_IN_KAZAKHSTAN_DENTAL_MARKET,KZ_SKU_EVIDENCE_REQUIRED,https://www.kavo.com/en/products/instruments/prophylaxis/prophyflex-cleaning-powder
KAVO-DIAGNODENT-PEN,KaVo,KaVo Dental GmbH,DIAGNOdent pen,1.002.7000,1.002.7000 | 1.004.8400 | 1.002.6967 | 1.002.6970 | 1.004.0370 | 1.002.7011,6,,The KaVo DIAGNOdent pen: quick and effective assistance with caries diagnostics.,https://www.kavo.com/sites/default/files/styles/og_image/public/mq_acquia_dam/DIAGNOdent-Pen_persp-steelgrey.jpg?itok=V-J7C9-8,1,BRAND_PRESENTED_IN_KAZAKHSTAN_DENTAL_MARKET,KZ_SKU_EVIDENCE_REQUIRED,https://www.kavo.com/en/products/instruments/diagnostics/diagnodent-pen
KAVO-INTRA-HEADS,KaVo,KaVo Dental GmbH,INTRA LUX heads,1.008.1833,1.008.1833 | 1.008.1834 | 1.008.1831 | 1.008.1832 | 1.008.1825 | 1.004.4456 | 1.008.1828 | 1.008.1829 | 1.008.1835 | 1.001.8993 | 1.008.1822 | 1.008.1823 | 1.008.1830,13,,Unlimited versatility for KaVo MASTERmatic contra-angle handpieces: KaVo INTRA heads are suitable for many indications.,https://www.kavo.com/sites/default/files/styles/og_image/public/mq_acquia_dam/INTRA-Head-L68-1-008-1833-black-cutout-3840px-2160px.png?itok=MU382hYT,1,BRAND_PRESENTED_IN_KAZAKHSTAN_DENTAL_MARKET,KZ_SKU_EVIDENCE_REQUIRED,https://www.kavo.com/en/products/instruments/handpieces-contra-angles/intra-heads
KAVO-KAVO-CONNECTIONS,KaVo,KaVo Dental GmbH,Connections from other companies,1.006.4600,1.006.4600 | 1.006.4700 | 1.006.0100,3,,"We have suitable connections for Sirona and NSK couplings and more, so you won’t miss out on the quality of KaVo instruments.",https://www.kavo.com/sites/default/files/styles/og_image/public/mq_acquia_dam/1_008_5400_black_cutout_3840px_2160px.png?itok=UOm5dj5B,1,BRAND_PRESENTED_IN_KAZAKHSTAN_DENTAL_MARKET,KZ_SKU_EVIDENCE_REQUIRED,https://www.kavo.com/en/products/instruments/couplings-motors/kavo-connections
KAVO-MAIA-LED,KaVo,KaVo Dental GmbH,MAIA LED,,,0,,KaVo MAIA LED – your introduction to KaVo LED lighting technology.,https://www.kavo.com/sites/default/files/styles/og_image/public/mq_acquia_dam/MAIA-LED_Header-dark_16-7-3840px.jpg?itok=QL6-RUrx,1,BRAND_PRESENTED_IN_KAZAKHSTAN_DENTAL_MARKET,MANUFACTURER_REFERENCE_REQUIRED,https://www.kavo.com/en/products/practice-equipment/operating-lights/maia-led
KAVO-KAVO-SCREEN-22,KaVo,KaVo Dental GmbH,KaVo Screen,,,0,,Outstanding precision: The 22-inch KaVo Screen boasts brilliant images in unrivalled full HD resolution.,https://www.kavo.com/sites/default/files/styles/og_image/public/mq_acquia_dam/DIAGNOcam_Screen.jpg?itok=oKGUkDRe,1,BRAND_PRESENTED_IN_KAZAKHSTAN_DENTAL_MARKET,MANUFACTURER_REFERENCE_REQUIRED,https://www.kavo.com/en/products/practice-equipment/patient-communication/kavo-screen-22
KAVO-OXYGENAL,KaVo,KaVo Dental GmbH,OXYGENAL 6,,,0,,KaVo OXYGENAL 6 ensures reliable and effective water germ reduction for all KaVo treatment units.,https://www.kavo.com/sites/default/files/styles/og_image/public/2025-01/oxygenal-6-header-v2_16-7.jpg?itok=bSx0xV-U,1,BRAND_PRESENTED_IN_KAZAKHSTAN_DENTAL_MARKET,MANUFACTURER_REFERENCE_REQUIRED,https://www.kavo.com/en/products/practice-equipment/hygiene/oxygenal
KAVO-PROPHYFLEX-PERIO-TIP,KaVo,KaVo Dental GmbH,PROPHYflex perio tip,,,0,,The PROPHYflex perio tip enables subgingival and supragingivale cleaning with the PROPHYflex. The perio tip is combined with the fine Perio Powder.,https://www.kavo.com/sites/default/files/styles/og_image/public/mq_acquia_dam/PROphyflex4_3_002_8800_black_cutout_3840px_2160px.png?itok=3t5lE7Al,1,BRAND_PRESENTED_IN_KAZAKHSTAN_DENTAL_MARKET,MANUFACTURER_REFERENCE_REQUIRED,https://www.kavo.com/en/products/instruments/prophylaxis/prophyflex-perio-tip
KAVO-PHYSIO-ONE,KaVo,KaVo Dental GmbH,PHYSIO One,,,0,,The KaVo PHYSIO One offers modern design in KaVo premium-quality at a great price.,https://www.kavo.com/sites/default/files/styles/og_image/public/mq_acquia_dam/PHYSIO-One-pine_Header-16-7.jpg?itok=b1LtW8xm,1,BRAND_PRESENTED_IN_KAZAKHSTAN_DENTAL_MARKET,MANUFACTURER_REFERENCE_REQUIRED,https://www.kavo.com/en/products/practice-equipment/dental-stools/physio-one
KAVO-MASTERSPACE,KaVo,KaVo Dental GmbH,MASTERspace,1.000.3394,1.000.3394 | 1.000.3395 | 1.011.8860,3,,KaVo MASTERspace laboratory furnishings offer everything you need for a great-looking workspace that stands the test of time.,https://www.kavo.com/sites/default/files/styles/og_image/public/mq_acquia_dam/MASTERspace_Header_1920x840px.jpg?itok=OOCwyhPW,1,BRAND_PRESENTED_IN_KAZAKHSTAN_DENTAL_MARKET,KZ_SKU_EVIDENCE_REQUIRED,https://www.kavo.com/en/products/laboratory-equipment/laboratory-equipment/masterspace
KAVO-DSE-CLINICAL-E50-LIFE,KaVo,KaVo Dental GmbH,DSE Clinical E50 Life,,,0,,"The KaVo DSE Clinical E50 Life simulation unit ensures realistic, practical dental training the KaVo way.",https://www.kavo.com/sites/default/files/styles/og_image/public/2026-04/dse-clinical-e50-life-lumina-header_16-7_0.jpg?itok=qNK1fnpU,1,BRAND_PRESENTED_IN_KAZAKHSTAN_DENTAL_MARKET,MANUFACTURER_REFERENCE_REQUIRED,https://www.kavo.com/en/products/dental-education/dental-simulation-units/dse-clinical-e50-life
KAVO-PROXAM-ICAM,KaVo,KaVo Dental GmbH,ProXam iCam,,,0,,"The new, elegant KaVo ProXam iCam is notable for the sharpness of its images and foot control.",https://www.kavo.com/sites/default/files/styles/og_image/public/mq_acquia_dam/ProXam-iCam_header_16-7.jpg?itok=eJS7ZwCL,1,BRAND_PRESENTED_IN_KAZAKHSTAN_DENTAL_MARKET,MANUFACTURER_REFERENCE_REQUIRED,https://www.kavo.com/en/products/practice-equipment/patient-communication/proxam-icam
KAVO-X-RAY-YOUR-DENTAL-CHAIR,KaVo,KaVo Dental GmbH,X-ray at your dental unit,,,0,,Röntgen an Ihrer KaVo Behandlungseinheit: Spart Zeit und Geld - Geräteadaptierte Röntgenlösung für hohen Behandlungskomfort.,https://www.kavo.com/sites/default/files/styles/og_image/public/mq_acquia_dam/x-ray-adapter-on-dental-chair_4-3.jpg?itok=J23MW06H,1,BRAND_PRESENTED_IN_KAZAKHSTAN_DENTAL_MARKET,MANUFACTURER_REFERENCE_REQUIRED,https://www.kavo.com/en/products/practice-equipment/options-accessories/x-ray-your-dental-chair
KAVO-MODEL-TEETH,KaVo,KaVo Dental GmbH,Model Teeth,,,0,,KaVo Basic tooth models boast anatomical accuracy and a patented locking mechanism for easy mounting in the model base.,https://www.kavo.com/sites/default/files/styles/og_image/public/mq_acquia_dam/Tooth-Models_Header-dark_16-7-3840px.jpg?itok=vCJZKUxX,1,BRAND_PRESENTED_IN_KAZAKHSTAN_DENTAL_MARKET,MANUFACTURER_REFERENCE_REQUIRED,https://www.kavo.com/en/products/dental-education/teeth-study-models/model-teeth
KAVO-PERIODONTICS-TOOTH-MODELS,KaVo,KaVo Dental GmbH,Surgery and implantology,,,0,,KaVo tooth models for periodontic exercises feature anatomical details for realistic study.,https://www.kavo.com/sites/default/files/styles/og_image/public/mq_acquia_dam/Tooth-Models_Header-dark_16-7-3840px.jpg?itok=vCJZKUxX,1,BRAND_PRESENTED_IN_KAZAKHSTAN_DENTAL_MARKET,MANUFACTURER_REFERENCE_REQUIRED,https://www.kavo.com/en/products/dental-education/teeth-study-models/periodontics-tooth-models
KAVO-SONICFLEX-ENDO,KaVo,KaVo Dental GmbH,SONICflex endo,1.008.5164,1.008.5164 | 1.008.5163,2,,"Shaping of the pulp cavity for coronal root preparation, preparation of the canal entrances.",https://www.kavo.com/sites/default/files/styles/og_image/public/mq_acquia_dam/SONICflex-endo_Header-light-V7_16-7-1920px.jpg?itok=AYX4HN9K,1,BRAND_PRESENTED_IN_KAZAKHSTAN_DENTAL_MARKET,KZ_SKU_EVIDENCE_REQUIRED,https://www.kavo.com/en/products/instruments/endodontics/sonicflex-endo
KAVO-DENTAL-TEACHER,KaVo,KaVo Dental GmbH,Dental Teacher,,,0,,KaVo Dental Teacher provides fast and objective digital assistance with assessing and validating your students’ preparations.,https://www.kavo.com/sites/default/files/styles/og_image/public/mq_acquia_dam/Dental-Teacher_Header-dark_16-7-3840px.jpg?itok=jbsCVF-3,1,BRAND_PRESENTED_IN_KAZAKHSTAN_DENTAL_MARKET,MANUFACTURER_REFERENCE_REQUIRED,https://www.kavo.com/en/products/dental-education/digital-education-systems/dental-teacher
